customer_id,date,data_usage_gb,is_churn_risk_truth
CUST_0016,2026-01-04,16.26,True
CUST_0016,2026-01-05,14.18,True
CUST_0016,2026-01-06,13.7,True
CUST_0016,2026-01-07,13.2,True
CUST_0016,2026-01-08,13.69,True
CUST_0016,2026-01-09,13.67,True
CUST_0016,2026-01-10,13.42,True
CUST_0016,2026-01-11,13.03,True
CUST_0016,2026-01-12,13.03,True
CUST_0016,2026-01-13,12.02,True
CUST_0016,2026-01-14,11.23,True
CUST_0016,2026-01-15,10.92,True
CUST_0016,2026-01-16,12.17,True
CUST_0016,2026-01-17,11.51,True
CUST_0016,2026-01-18,9.52,True
CUST_0016,2026-01-19,11.42,True
CUST_0016,2026-01-20,11.68,True
CUST_0016,2026-01-21,9.61,True
CUST_0016,2026-01-22,10.06,True
CUST_0016,2026-01-23,9.27,True
CUST_0016,2026-01-24,9.71,True
CUST_0016,2026-01-25,8.34,True
CUST_0016,2026-01-26,8.75,True
CUST_0016,2026-01-27,9.09,True
CUST_0016,2026-01-28,8.96,True
CUST_0016,2026-01-29,8.23,True
CUST_0016,2026-01-30,7.56,True
CUST_0016,2026-01-31,6.67,True
CUST_0016,2026-02-01,6.84,True
CUST_0016,2026-02-02,6.73,True
CUST_0016,2026-02-03,6.37,True
CUST_0016,2026-02-04,6.45,True
CUST_0016,2026-02-05,6.02,True
CUST_0017,2025-11-08,39.95,False
CUST_0017,2025-11-09,43.42,False
CUST_0017,2025-11-10,45.86,False
CUST_0017,2025-11-11,41.94,False
CUST_0017,2025-11-12,44.1,False
CUST_0017,2025-11-13,41.2,False
CUST_0017,2025-11-14,42.63,False
CUST_0017,2025-11-15,45.08,False
CUST_0017,2025-11-16,43.34,False
CUST_0017,2025-11-17,45.48,False
CUST_0017,2025-11-18,43.75,False
CUST_0017,2025-11-19,47.34,False
CUST_0017,2025-11-20,39.77,False
CUST_0017,2025-11-21,42.47,False
CUST_0017,2025-11-22,40.73,False
CUST_0017,2025-11-23,40.87,False
CUST_0017,2025-11-24,40.89,False
CUST_0017,2025-11-25,43.24,False
CUST_0017,2025-11-26,43.35,False
CUST_0017,2025-11-27,43.76,False
CUST_0017,2025-11-28,40.65,False
CUST_0017,2025-11-29,42.25,False
CUST_0017,2025-11-30,40.97,False
CUST_0017,2025-12-01,44.77,False
CUST_0017,2025-12-02,41.16,False
CUST_0017,2025-12-03,42.47,False
CUST_0017,2025-12-04,44.02,False
CUST_0017,2025-12-05,41.67,False
CUST_0017,2025-12-06,44.29,False
CUST_0017,2025-12-07,46.09,False
CUST_0017,2025-12-08,43.28,False
CUST_0017,2025-12-09,44.7,False
CUST_0017,2025-12-10,38.75,False
CUST_0017,2025-12-11,42.04,False
CUST_0017,2025-12-12,43.27,False
CUST_0017,2025-12-13,40.79,False
CUST_0017,2025-12-14,43.32,False
CUST_0017,2025-12-15,45.02,False
CUST_0017,2025-12-16,39.14,False
CUST_0017,2025-12-17,40.52,False
CUST_0017,2025-12-18,43.27,False
CUST_0017,2025-12-19,43.82,False
CUST_0017,2025-12-20,44.38,False
CUST_0017,2025-12-21,43.12,False
CUST_0017,2025-12-22,43.82,False
CUST_0017,2025-12-23,44.71,False
CUST_0017,2025-12-24,42.07,False
CUST_0017,2025-12-25,41.68,False
CUST_0017,2025-12-26,42.56,False
CUST_0017,2025-12-27,43.3,False
CUST_0017,2025-12-28,41.58,False
CUST_0017,2025-12-29,42.11,False
CUST_0017,2025-12-30,43.7,False
CUST_0017,2025-12-31,43.22,False
CUST_0017,2026-01-01,42.53,False
CUST_0017,2026-01-02,39.42,False
CUST_0017,2026-01-03,42.89,False
CUST_0017,2026-01-04,40.96,False
CUST_0017,2026-01-05,44.87,False
CUST_0017,2026-01-06,42.28,False
CUST_0017,2026-01-07,40.91,False
CUST_0017,2026-01-08,42.78,False
CUST_0017,2026-01-09,45.44,False
CUST_0017,2026-01-10,44.16,False
CUST_0017,2026-01-11,43.34,False
CUST_0017,2026-01-12,40.25,False
CUST_0017,2026-01-13,46.14,False
CUST_0017,2026-01-14,41.66,False
CUST_0017,2026-01-15,44.77,False
CUST_0017,2026-01-16,42.25,False
CUST_0017,2026-01-17,44.58,False
CUST_0017,2026-01-18,45.51,False
CUST_0017,2026-01-19,44.2,False
CUST_0017,2026-01-20,44.41,False
CUST_0017,2026-01-21,42.7,False
CUST_0017,2026-01-22,42.03,False
CUST_0017,2026-01-23,43.18,False
CUST_0017,2026-01-24,42.22,False
CUST_0017,2026-01-25,47.83,False
CUST_0017,2026-01-26,40.92,False
CUST_0017,2026-01-27,44.9,False
CUST_0017,2026-01-28,43.93,False
CUST_0017,2026-01-29,43.36,False
CUST_0017,2026-01-30,45.86,False
CUST_0017,2026-01-31,43.5,False
CUST_0017,2026-02-01,41.63,False
CUST_0017,2026-02-02,43.48,False
CUST_0017,2026-02-03,42.53,False
CUST_0017,2026-02-04,43.91,False
CUST_0017,2026-02-05,44.53,False
CUST_0018,2025-11-08,49.02,False
CUST_0018,2025-11-09,47.15,False
CUST_0018,2025-11-10,49.53,False
CUST_0018,2025-11-11,45.8,False
CUST_0018,2025-11-12,50.52,False
CUST_0018,2025-11-13,46.6,False
CUST_0018,2025-11-14,44.31,False
CUST_0018,2025-11-15,47.04,False
CUST_0018,2025-11-16,46.81,False
CUST_0018,2025-11-17,47.03,False
CUST_0018,2025-11-18,48.16,False
CUST_0018,2025-11-19,49.89,False
CUST_0018,2025-11-20,47.31,False
CUST_0018,2025-11-21,46.31,False
CUST_0018,2025-11-22,45.44,False
CUST_0018,2025-11-23,46.76,False
CUST_0018,2025-11-24,43.92,False
CUST_0018,2025-11-25,46.25,False
CUST_0018,2025-11-26,50.19,False
CUST_0018,2025-11-27,46.05,False
CUST_0018,2025-11-28,48.96,False
CUST_0018,2025-11-29,45.25,False
CUST_0018,2025-11-30,51.24,False
CUST_0018,2025-12-01,51.37,False
CUST_0018,2025-12-02,48.88,False
CUST_0018,2025-12-03,51.68,False
CUST_0018,2025-12-04,48.41,False
CUST_0018,2025-12-05,49.24,False
CUST_0018,2025-12-06,50.22,False
CUST_0018,2025-12-07,48.06,False
CUST_0018,2025-12-08,44.59,False
CUST_0018,2025-12-09,49.28,False
CUST_0018,2025-12-10,46.75,False
CUST_0018,2025-12-11,46.9,False
CUST_0018,2025-12-12,48.29,False
CUST_0018,2025-12-13,48.83,False
CUST_0018,2025-12-14,48.0,False
CUST_0018,2025-12-15,48.97,False
CUST_0018,2025-12-16,46.28,False
CUST_0018,2025-12-17,47.61,False
CUST_0018,2025-12-18,49.4,False
CUST_0018,2025-12-19,51.24,False
CUST_0018,2025-12-20,51.95,False
CUST_0018,2025-12-21,48.56,False
CUST_0018,2025-12-22,49.38,False
CUST_0018,2025-12-23,51.66,False
CUST_0018,2025-12-24,46.36,False
CUST_0018,2025-12-25,48.96,False
CUST_0018,2025-12-26,49.23,False
CUST_0018,2025-12-27,50.59,False
CUST_0018,2025-12-28,45.42,False
CUST_0018,2025-12-29,45.82,False
CUST_0018,2025-12-30,47.74,False
CUST_0018,2025-12-31,48.45,False
CUST_0018,2026-01-01,49.94,False
CUST_0018,2026-01-02,48.73,False
CUST_0018,2026-01-03,47.4,False
CUST_0018,2026-01-04,48.53,False
CUST_0018,2026-01-05,48.3,False
CUST_0018,2026-01-06,51.19,False
CUST_0018,2026-01-07,48.03,False
CUST_0018,2026-01-08,46.93,False
CUST_0018,2026-01-09,48.6,False
CUST_0018,2026-01-10,48.1,False
CUST_0018,2026-01-11,44.56,False
CUST_0018,2026-01-12,47.67,False
CUST_0018,2026-01-13,47.5,False
CUST_0018,2026-01-14,46.61,False
CUST_0018,2026-01-15,49.77,False
CUST_0018,2026-01-16,46.13,False
CUST_0018,2026-01-17,48.61,False
CUST_0018,2026-01-18,47.4,False
CUST_0018,2026-01-19,47.91,False
CUST_0018,2026-01-20,48.52,False
CUST_0018,2026-01-21,45.08,False
CUST_0018,2026-01-22,48.08,False
CUST_0018,2026-01-23,52.28,False
CUST_0018,2026-01-24,44.58,False
CUST_0018,2026-01-25,47.58,False
CUST_0018,2026-01-26,49.94,False
CUST_0018,2026-01-27,48.3,False
CUST_0018,2026-01-28,49.07,False
CUST_0018,2026-01-29,42.95,False
CUST_0018,2026-01-30,48.89,False
CUST_0018,2026-01-31,46.17,False
CUST_0018,2026-02-01,48.32,False
CUST_0018,2026-02-02,47.64,False
CUST_0018,2026-02-03,52.25,False
CUST_0018,2026-02-04,48.79,False
CUST_0018,2026-02-05,47.47,False
CUST_0019,2025-11-08,28.08,False
CUST_0019,2025-11-09,25.54,False
CUST_0019,2025-11-10,26.87,False
CUST_0019,2025-11-11,31.15,False
CUST_0019,2025-11-12,26.84,False
CUST_0019,2025-11-13,31.68,False
CUST_0019,2025-11-14,30.61,False
CUST_0019,2025-11-15,27.88,False
CUST_0019,2025-11-16,27.06,False
CUST_0019,2025-11-17,30.61,False
CUST_0019,2025-11-18,28.03,False
CUST_0019,2025-11-19,25.42,False
CUST_0019,2025-11-20,29.64,False
CUST_0019,2025-11-21,29.35,False
CUST_0019,2025-11-22,30.79,False
CUST_0019,2025-11-23,29.21,False
CUST_0019,2025-11-24,27.42,False
CUST_0019,2025-11-25,31.05,False
CUST_0019,2025-11-26,31.25,False
CUST_0019,2025-11-27,28.98,False
CUST_0019,2025-11-28,28.63,False
CUST_0019,2025-11-29,25.87,False
CUST_0019,2025-11-30,27.3,False
CUST_0019,2025-12-01,30.04,False
CUST_0019,2025-12-02,27.4,False
CUST_0019,2025-12-03,25.6,False
CUST_0019,2025-12-04,35.51,False
CUST_0019,2025-12-05,25.59,False
CUST_0019,2025-12-06,33.03,False
CUST_0019,2025-12-07,27.9,False
CUST_0019,2025-12-08,28.35,False
CUST_0019,2025-12-09,27.17,False
CUST_0019,2025-12-10,30.08,False
CUST_0019,2025-12-11,25.63,False
CUST_0019,2025-12-12,24.83,False
CUST_0019,2025-12-13,31.73,False
CUST_0019,2025-12-14,26.91,False
CUST_0019,2025-12-15,30.01,False
CUST_0019,2025-12-16,26.34,False
CUST_0019,2025-12-17,29.93,False
CUST_0019,2025-12-18,31.88,False
CUST_0019,2025-12-19,27.46,False
CUST_0019,2025-12-20,24.65,False
CUST_0019,2025-12-21,31.89,False
CUST_0019,2025-12-22,30.37,False
CUST_0019,2025-12-23,27.57,False
CUST_0019,2025-12-24,28.08,False
CUST_0019,2025-12-25,26.29,False
CUST_0019,2025-12-26,31.35,False
CUST_0019,2025-12-27,27.44,False
CUST_0019,2025-12-28,25.68,False
CUST_0019,2025-12-29,28.94,False
CUST_0019,2025-12-30,26.79,False
CUST_0019,2025-12-31,26.45,False
CUST_0019,2026-01-01,27.65,False
CUST_0019,2026-01-02,28.69,False
CUST_0019,2026-01-03,25.75,False
CUST_0019,2026-01-04,31.28,False
CUST_0019,2026-01-05,29.87,False
CUST_0019,2026-01-06,27.78,False
CUST_0019,2026-01-07,26.71,False
CUST_0019,2026-01-08,28.34,False
CUST_0019,2026-01-09,30.31,False
CUST_0019,2026-01-10,30.0,False
CUST_0019,2026-01-11,30.63,False
CUST_0019,2026-01-12,27.55,False
CUST_0019,2026-01-13,22.66,False
CUST_0019,2026-01-14,31.01,False
CUST_0019,2026-01-15,28.18,False
CUST_0019,2026-01-16,29.85,False
CUST_0019,2026-01-17,31.85,False
CUST_0019,2026-01-18,33.38,False
CUST_0019,2026-01-19,27.21,False
CUST_0019,2026-01-20,28.78,False
CUST_0019,2026-01-21,31.25,False
CUST_0019,2026-01-22,26.83,False
CUST_0019,2026-01-23,27.35,False
CUST_0019,2026-01-24,27.34,False
CUST_0019,2026-01-25,28.46,False
CUST_0019,2026-01-26,28.07,False
CUST_0019,2026-01-27,27.33,False
CUST_0019,2026-01-28,26.58,False
CUST_0019,2026-01-29,30.14,False
CUST_0019,2026-01-30,31.19,False
CUST_0019,2026-01-31,31.48,False
CUST_0019,2026-02-01,27.55,False
CUST_0019,2026-02-02,30.22,False
CUST_0019,2026-02-03,28.99,False
CUST_0019,2026-02-04,27.37,False
CUST_0019,2026-02-05,29.98,False
CUST_0020,2025-11-08,16.5,False
CUST_0020,2025-11-09,15.57,False
CUST_0020,2025-11-10,18.63,False
CUST_0020,2025-11-11,15.71,False
CUST_0020,2025-11-12,14.87,False
CUST_0020,2025-11-13,17.5,False
CUST_0020,2025-11-14,14.63,False
CUST_0020,2025-11-15,13.62,False
CUST_0020,2025-11-16,17.48,False
CUST_0020,2025-11-17,13.72,False
CUST_0020,2025-11-18,18.77,False
CUST_0020,2025-11-19,14.42,False
CUST_0020,2025-11-20,12.73,False
CUST_0020,2025-11-21,16.63,False
CUST_0020,2025-11-22,17.5,False
CUST_0020,2025-11-23,18.2,False
CUST_0020,2025-11-24,17.56,False
CUST_0020,2025-11-25,15.1,False
CUST_0020,2025-11-26,18.64,False
CUST_0020,2025-11-27,19.14,False
CUST_0020,2025-11-28,14.8,False
CUST_0020,2025-11-29,16.85,False
CUST_0020,2025-11-30,16.67,False
CUST_0020,2025-12-01,17.66,False
CUST_0020,2025-12-02,16.8,False
CUST_0020,2025-12-03,17.08,False
CUST_0020,2025-12-04,18.5,False
CUST_0020,2025-12-05,14.99,False
CUST_0020,2025-12-06,18.69,False
CUST_0020,2025-12-07,19.5,False
CUST_0020,2025-12-08,20.48,False
CUST_0020,2025-12-09,12.93,False
CUST_0020,2025-12-10,16.85,False
CUST_0020,2025-12-11,13.28,False
CUST_0020,2025-12-12,12.34,False
CUST_0020,2025-12-13,17.5,False
CUST_0020,2025-12-14,16.42,False
CUST_0020,2025-12-15,17.81,False
CUST_0020,2025-12-16,18.19,False
CUST_0020,2025-12-17,19.71,False
CUST_0020,2025-12-18,17.32,False
CUST_0020,2025-12-19,23.06,False
CUST_0020,2025-12-20,17.83,False
CUST_0020,2025-12-21,20.9,False
CUST_0020,2025-12-22,12.55,False
CUST_0020,2025-12-23,19.91,False
CUST_0020,2025-12-24,16.85,False
CUST_0020,2025-12-25,13.32,False
CUST_0020,2025-12-26,18.06,False
CUST_0020,2025-12-27,16.61,False
CUST_0020,2025-12-28,18.37,False
CUST_0020,2025-12-29,19.24,False
CUST_0020,2025-12-30,14.24,False
CUST_0020,2025-12-31,19.24,False
CUST_0020,2026-01-01,17.23,False
CUST_0020,2026-01-02,19.92,False
CUST_0020,2026-01-03,16.8,False
CUST_0020,2026-01-04,16.27,False
CUST_0020,2026-01-05,17.27,False
CUST_0020,2026-01-06,17.42,False
CUST_0020,2026-01-07,15.89,False
CUST_0020,2026-01-08,16.22,False
CUST_0020,2026-01-09,14.76,False
CUST_0020,2026-01-10,16.35,False
CUST_0020,2026-01-11,18.57,False
CUST_0020,2026-01-12,16.94,False
CUST_0020,2026-01-13,19.23,False
CUST_0020,2026-01-14,16.84,False
CUST_0020,2026-01-15,14.35,False
CUST_0020,2026-01-16,18.41,False
CUST_0020,2026-01-17,15.87,False
CUST_0020,2026-01-18,16.75,False
CUST_0020,2026-01-19,19.69,False
CUST_0020,2026-01-20,14.89,False
CUST_0020,2026-01-21,17.54,False
CUST_0020,2026-01-22,17.13,False
CUST_0020,2026-01-23,18.62,False
CUST_0020,2026-01-24,18.93,False
CUST_0020,2026-01-25,17.74,False
CUST_0020,2026-01-26,16.49,False
CUST_0020,2026-01-27,18.16,False
CUST_0020,2026-01-28,19.89,False
CUST_0020,2026-01-29,17.16,False
CUST_0020,2026-01-30,16.68,False
CUST_0020,2026-01-31,17.99,False
CUST_0020,2026-02-01,17.29,False
CUST_0020,2026-02-02,14.54,False
CUST_0020,2026-02-03,17.69,False
CUST_0020,2026-02-04,14.52,False
CUST_0020,2026-02-05,17.96,False
CUST_0021,2025-11-08,28.73,False
CUST_0021,2025-11-09,26.98,False
CUST_0021,2025-11-10,31.8,False
CUST_0021,2025-11-11,28.63,False
CUST_0021,2025-11-12,29.99,False
CUST_0021,2025-11-13,32.61,False
CUST_0021,2025-11-14,26.75,False
CUST_0021,2025-11-15,29.26,False
CUST_0021,2025-11-16,26.01,False
CUST_0021,2025-11-17,29.08,False
CUST_0021,2025-11-18,31.92,False
CUST_0021,2025-11-19,27.13,False
CUST_0021,2025-11-20,26.61,False
CUST_0021,2025-11-21,28.2,False
CUST_0021,2025-11-22,32.48,False
CUST_0021,2025-11-23,29.93,False
CUST_0021,2025-11-24,26.58,False
CUST_0021,2025-11-25,31.3,False
CUST_0021,2025-11-26,25.08,False
CUST_0021,2025-11-27,32.66,False
CUST_0021,2025-11-28,30.1,False
CUST_0021,2025-11-29,31.91,False
CUST_0021,2025-11-30,25.09,False
CUST_0021,2025-12-01,28.73,False
CUST_0021,2025-12-02,28.12,False
CUST_0021,2025-12-03,26.37,False
CUST_0021,2025-12-04,25.79,False
CUST_0021,2025-12-05,29.4,False
CUST_0021,2025-12-06,29.58,False
CUST_0021,2025-12-07,30.99,False
CUST_0021,2025-12-08,27.38,False
CUST_0021,2025-12-09,28.1,False
CUST_0021,2025-12-10,25.62,False
CUST_0021,2025-12-11,31.47,False
CUST_0021,2025-12-12,28.53,False
CUST_0021,2025-12-13,29.83,False
CUST_0021,2025-12-14,29.9,False
CUST_0021,2025-12-15,31.3,False
CUST_0021,2025-12-16,26.72,False
CUST_0021,2025-12-17,29.78,False
CUST_0021,2025-12-18,28.34,False
CUST_0021,2025-12-19,32.6,False
CUST_0021,2025-12-20,26.72,False
CUST_0021,2025-12-21,30.73,False
CUST_0021,2025-12-22,29.09,False
CUST_0021,2025-12-23,28.98,False
CUST_0021,2025-12-24,28.49,False
CUST_0021,2025-12-25,31.08,False
CUST_0021,2025-12-26,28.91,False
CUST_0021,2025-12-27,25.34,False
CUST_0021,2025-12-28,30.83,False
CUST_0021,2025-12-29,30.46,False
CUST_0021,2025-12-30,29.56,False
CUST_0021,2025-12-31,26.13,False
CUST_0021,2026-01-01,26.44,False
CUST_0021,2026-01-02,24.63,False
CUST_0021,2026-01-03,29.31,False
CUST_0021,2026-01-04,25.69,False
CUST_0021,2026-01-05,24.95,False
CUST_0021,2026-01-06,30.94,False
CUST_0021,2026-01-07,29.92,False
CUST_0021,2026-01-08,27.72,False
CUST_0021,2026-01-09,28.12,False
CUST_0021,2026-01-10,23.57,False
CUST_0021,2026-01-11,30.22,False
CUST_0021,2026-01-12,27.0,False
CUST_0021,2026-01-13,29.05,False
CUST_0021,2026-01-14,23.41,False
CUST_0021,2026-01-15,30.34,False
CUST_0021,2026-01-16,26.88,False
CUST_0021,2026-01-17,25.63,False
CUST_0021,2026-01-18,27.71,False
CUST_0021,2026-01-19,27.19,False
CUST_0021,2026-01-20,30.54,False
CUST_0021,2026-01-21,27.55,False
CUST_0021,2026-01-22,31.11,False
CUST_0021,2026-01-23,29.05,False
CUST_0021,2026-01-24,30.18,False
CUST_0021,2026-01-25,28.38,False
CUST_0021,2026-01-26,30.93,False
CUST_0021,2026-01-27,26.08,False
CUST_0021,2026-01-28,28.61,False
CUST_0021,2026-01-29,27.59,False
CUST_0021,2026-01-30,31.18,False
CUST_0021,2026-01-31,31.38,False
CUST_0021,2026-02-01,28.39,False
CUST_0021,2026-02-02,25.8,False
CUST_0021,2026-02-03,29.24,False
CUST_0021,2026-02-04,25.06,False
CUST_0021,2026-02-05,31.64,False
CUST_0022,2025-11-08,28.09,False
CUST_0022,2025-11-09,24.12,False
CUST_0022,2025-11-10,26.07,False
CUST_0022,2025-11-11,25.82,False
CUST_0022,2025-11-12,29.1,False
CUST_0022,2025-11-13,26.3,False
CUST_0022,2025-11-14,27.75,False
CUST_0022,2025-11-15,27.22,False
CUST_0022,2025-11-16,28.85,False
CUST_0022,2025-11-17,25.65,False
CUST_0022,2025-11-18,29.87,False
CUST_0022,2025-11-19,22.16,False
CUST_0022,2025-11-20,27.84,False
CUST_0022,2025-11-21,24.4,False
CUST_0022,2025-11-22,25.14,False
CUST_0022,2025-11-23,27.27,False
CUST_0022,2025-11-24,27.25,False
CUST_0022,2025-11-25,27.34,False
CUST_0022,2025-11-26,23.36,False
CUST_0022,2025-11-27,29.03,False
CUST_0022,2025-11-28,24.33,False
CUST_0022,2025-11-29,24.59,False
CUST_0022,2025-11-30,27.4,False
CUST_0022,2025-12-01,25.56,False
CUST_0022,2025-12-02,26.75,False
CUST_0022,2025-12-03,21.82,False
CUST_0022,2025-12-04,26.7,False
CUST_0022,2025-12-05,26.56,False
CUST_0022,2025-12-06,25.11,False
CUST_0022,2025-12-07,21.98,False
CUST_0022,2025-12-08,25.7,False
CUST_0022,2025-12-09,26.05,False
CUST_0022,2025-12-10,25.39,False
CUST_0022,2025-12-11,22.46,False
CUST_0022,2025-12-12,29.32,False
CUST_0022,2025-12-13,24.85,False
CUST_0022,2025-12-14,25.68,False
CUST_0022,2025-12-15,21.31,False
CUST_0022,2025-12-16,29.32,False
CUST_0022,2025-12-17,25.2,False
CUST_0022,2025-12-18,26.33,False
CUST_0022,2025-12-19,28.37,False
CUST_0022,2025-12-20,24.78,False
CUST_0022,2025-12-21,28.06,False
CUST_0022,2025-12-22,22.01,False
CUST_0022,2025-12-23,27.23,False
CUST_0022,2025-12-24,29.27,False
CUST_0022,2025-12-25,24.97,False
CUST_0022,2025-12-26,28.37,False
CUST_0022,2025-12-27,29.8,False
CUST_0022,2025-12-28,25.62,False
CUST_0022,2025-12-29,25.45,False
CUST_0022,2025-12-30,24.33,False
CUST_0022,2025-12-31,25.11,False
CUST_0022,2026-01-01,24.5,False
CUST_0022,2026-01-02,24.33,False
CUST_0022,2026-01-03,28.53,False
CUST_0022,2026-01-04,24.55,False
CUST_0022,2026-01-05,26.65,False
CUST_0022,2026-01-06,26.21,False
CUST_0022,2026-01-07,29.12,False
CUST_0022,2026-01-08,25.12,False
CUST_0022,2026-01-09,26.89,False
CUST_0022,2026-01-10,27.71,False
CUST_0022,2026-01-11,29.11,False
CUST_0022,2026-01-12,25.09,False
CUST_0022,2026-01-13,24.89,False
CUST_0022,2026-01-14,24.01,False
CUST_0022,2026-01-15,30.6,False
CUST_0022,2026-01-16,28.9,False
CUST_0022,2026-01-17,26.04,False
CUST_0022,2026-01-18,29.99,False
CUST_0022,2026-01-19,25.92,False
CUST_0022,2026-01-20,27.58,False
CUST_0022,2026-01-21,26.15,False
CUST_0022,2026-01-22,26.92,False
CUST_0022,2026-01-23,26.71,False
CUST_0022,2026-01-24,25.28,False
CUST_0022,2026-01-25,28.31,False
CUST_0022,2026-01-26,27.56,False
CUST_0022,2026-01-27,28.18,False
CUST_0022,2026-01-28,26.77,False
CUST_0022,2026-01-29,24.32,False
CUST_0022,2026-01-30,29.55,False
CUST_0022,2026-01-31,25.6,False
CUST_0022,2026-02-01,26.86,False
CUST_0022,2026-02-02,27.4,False
CUST_0022,2026-02-03,26.84,False
CUST_0022,2026-02-04,27.96,False
CUST_0022,2026-02-05,28.28,False
CUST_0023,2025-11-08,41.0,False
CUST_0023,2025-11-09,38.67,False
CUST_0023,2025-11-10,38.18,False
CUST_0023,2025-11-11,38.32,False
CUST_0023,2025-11-12,39.4,False
CUST_0023,2025-11-13,35.25,False
CUST_0023,2025-11-14,41.53,False
CUST_0023,2025-11-15,38.96,False
CUST_0023,2025-11-16,38.04,False
CUST_0023,2025-11-17,33.81,False
CUST_0023,2025-11-18,38.8,False
CUST_0023,2025-11-19,38.47,False
CUST_0023,2025-11-20,37.07,False
CUST_0023,2025-11-21,37.52,False
CUST_0023,2025-11-22,38.82,False
CUST_0023,2025-11-23,37.69,False
CUST_0023,2025-11-24,40.01,False
CUST_0023,2025-11-25,37.37,False
CUST_0023,2025-11-26,39.18,False
CUST_0023,2025-11-27,41.23,False
CUST_0023,2025-11-28,38.8,False
CUST_0023,2025-11-29,39.58,False
CUST_0023,2025-11-30,39.45,False
CUST_0023,2025-12-01,38.88,False
CUST_0023,2025-12-02,38.73,False
CUST_0023,2025-12-03,37.73,False
CUST_0023,2025-12-04,39.17,False
CUST_0023,2025-12-05,38.3,False
CUST_0023,2025-12-06,41.96,False
CUST_0023,2025-12-07,40.49,False
CUST_0023,2025-12-08,35.96,False
CUST_0023,2025-12-09,36.07,False
CUST_0023,2025-12-10,38.61,False
CUST_0023,2025-12-11,38.08,False
CUST_0023,2025-12-12,38.5,False
CUST_0023,2025-12-13,40.17,False
CUST_0023,2025-12-14,39.5,False
CUST_0023,2025-12-15,39.48,False
CUST_0023,2025-12-16,41.76,False
CUST_0023,2025-12-17,36.09,False
CUST_0023,2025-12-18,39.08,False
CUST_0023,2025-12-19,37.71,False
CUST_0023,2025-12-20,41.74,False
CUST_0023,2025-12-21,34.45,False
CUST_0023,2025-12-22,34.54,False
CUST_0023,2025-12-23,39.48,False
CUST_0023,2025-12-24,41.12,False
CUST_0023,2025-12-25,40.42,False
CUST_0023,2025-12-26,37.27,False
CUST_0023,2025-12-27,41.88,False
CUST_0023,2025-12-28,36.41,False
CUST_0023,2025-12-29,41.48,False
CUST_0023,2025-12-30,36.67,False
CUST_0023,2025-12-31,38.17,False
CUST_0023,2026-01-01,40.15,False
CUST_0023,2026-01-02,35.94,False
CUST_0023,2026-01-03,41.81,False
CUST_0023,2026-01-04,38.15,False
CUST_0023,2026-01-05,39.14,False
CUST_0023,2026-01-06,41.19,False
CUST_0023,2026-01-07,37.28,False
CUST_0023,2026-01-08,40.99,False
CUST_0023,2026-01-09,42.15,False
CUST_0023,2026-01-10,37.56,False
CUST_0023,2026-01-11,41.61,False
CUST_0023,2026-01-12,35.35,False
CUST_0023,2026-01-13,39.65,False
CUST_0023,2026-01-14,36.41,False
CUST_0023,2026-01-15,40.75,False
CUST_0023,2026-01-16,40.59,False
CUST_0023,2026-01-17,43.02,False
CUST_0023,2026-01-18,41.71,False
CUST_0023,2026-01-19,38.54,False
CUST_0023,2026-01-20,36.71,False
CUST_0023,2026-01-21,40.0,False
CUST_0023,2026-01-22,38.75,False
CUST_0023,2026-01-23,41.97,False
CUST_0023,2026-01-24,34.54,False
CUST_0023,2026-01-25,43.24,False
CUST_0023,2026-01-26,39.93,False
CUST_0023,2026-01-27,37.24,False
CUST_0023,2026-01-28,40.34,False
CUST_0023,2026-01-29,41.46,False
CUST_0023,2026-01-30,39.1,False
CUST_0023,2026-01-31,35.34,False
CUST_0023,2026-02-01,38.28,False
CUST_0023,2026-02-02,40.95,False
CUST_0023,2026-02-03,39.86,False
CUST_0023,2026-02-04,38.56,False
CUST_0023,2026-02-05,41.49,False
CUST_0024,2025-11-08,50.58,False
CUST_0024,2025-11-09,50.64,False
CUST_0024,2025-11-10,47.97,False
CUST_0024,2025-11-11,50.16,False
CUST_0024,2025-11-12,48.87,False
CUST_0024,2025-11-13,46.27,False
CUST_0024,2025-11-14,48.13,False
CUST_0024,2025-11-15,46.12,False
CUST_0024,2025-11-16,51.21,False
CUST_0024,2025-11-17,49.96,False
CUST_0024,2025-11-18,48.54,False
CUST_0024,2025-11-19,52.09,False
CUST_0024,2025-11-20,49.38,False
CUST_0024,2025-11-21,46.39,False
CUST_0024,2025-11-22,48.37,False
CUST_0024,2025-11-23,52.51,False
CUST_0024,2025-11-24,47.91,False
CUST_0024,2025-11-25,49.8,False
CUST_0024,2025-11-26,50.74,False
CUST_0024,2025-11-27,50.43,False
CUST_0024,2025-11-28,54.15,False
CUST_0024,2025-11-29,46.9,False
CUST_0024,2025-11-30,47.1,False
CUST_0024,2025-12-01,46.93,False
CUST_0024,2025-12-02,48.66,False
CUST_0024,2025-12-03,51.45,False
CUST_0024,2025-12-04,47.19,False
CUST_0024,2025-12-05,51.48,False
CUST_0024,2025-12-06,49.32,False
CUST_0024,2025-12-07,47.03,False
CUST_0024,2025-12-08,45.75,False
CUST_0024,2025-12-09,46.19,False
CUST_0024,2025-12-10,47.92,False
CUST_0024,2025-12-11,48.91,False
CUST_0024,2025-12-12,51.94,False
